103, 27355, 5.6250, -1.8750, 2.3125, 0.00, 0.02, 0.06, 0.01, 0.00, 0.00, 13.69, -16.50, -36.50
104, 27563, 5.6250, -1.8750, 2.3125, 0.00, 0.04, 0.10, -0.00, -0.01, -0.00, 13.00, -16.50, -37.56
105, 27771, 5.6250, -1.8750, 2.3125, 0.03, 0.03, 0.12, -0.00, 0.00, -0.00, 11.19, -16.50, -35.56
106, 27980, 5.6250, -1.8750, 2.3125, 0.00, 0.01, 0.12, 0.00, 0.00, -0.00, 12.25, -16.50, -36.75
107, 28191, 5.6250, -1.8750, 2.3125, 0.00, 0.05, 0.04, 0.00, -0.00, 0.00, 13.00, -16.88, -36.50
108, 28400, 5.6250, -1.8750, 2.3125, 0.00, 0.05, 0.02, 0.00, 0.00, 0.00, 8.56, -16.50, -36.50
109, 28610, 5.6250, -1.8750, 2.3125, 0.01, 0.05, 0.07, 0.00, 0.00, -0.00, 11.19, -16.88, -36.50
110, 28819, 5.6250, -1.8750, 2.3125, 0.00, 0.03, 0.09, -0.00, -0.00, 0.00, 13.00, -16.50, -36.75
111, 29029, 5.6250, -1.8750, 2.3125, -0.01, 0.03, 0.14, -0.00, 0.00, 0.00, 7.50, -16.88, -36.00
112, 29240, 5.6250, -1.8750, 2.3125, 0.00, 0.03, 0.04, -0.00, -0.00, 0.00, 11.88, -16.50, -36.00
113, 29450, 5.6250, -1.8750, 2.3125, 0.01, 0.03, 0.05, -0.00, 0.00, 0.00, 10.00, -16.88, -35.56
114, 29659, 5.6250, -1.8750, 2.3125, 0.00, 0.03, 0.08, 0.00, -0.01, -0.00, 9.69, -16.88, -36.00
115, 29868, 5.6250, -1.8750, 2.3125, 0.01, 0.01, 0.12, 0.00, 0.00, 0.00, 12.25, -16.88, -35.19
116, 30078, 5.6250, -1.8750, 2.3125, 0.01, 0.03, 0.15, 0.00, -0.00, -0.00, 14.75, -16.50, -37.25
117, 30290, 5.6250, -1.8750, 2.3125, 0.01, 0.05, 0.05, 0.00, -0.00, 0.00, 9.69, -17.19, -36.00
118, 30499, 5.6250, -1.8750, 2.3125, 0.00, 0.02, 0.03, -0.01, -0.00, 0.00, 11.50, -16.88, -36.50
119, 30709, 5.6250, -1.8750, 2.3125, 0.00, 0.03, 0.11, -0.00, -0.01, 0.00, 12.25, -16.88, -36.50
120, 30917, 5.6250, -1.8750, 2.3125, 0.00, 0.05, 0.11, 0.00, 0.00, -0.00, 9.00, -16.88, -36.50
121, 31128, 5.6250, -1.8750, 2.3125, -0.01, 0.06, 0.12, 0.00, -0.00, 0.00, 11.88, -16.88, -36.00
122, 31340, 5.6250, -1.8750, 2.3125, 0.00, 0.03, 0.04, -0.00, -0.00, 0.00, 9.25, -17.19, -36.50
123, 31549, 5.6250, -1.8750, 2.3125, 0.01, 0.02, 0.06, 0.00, -0.01, 0.00, 9.25, -16.19, -36.06
124, 31758, 5.6250, -1.8750, 2.3125, 0.00, 0.03, 0.07, 0.00, 0.00, 0.00, 7.50, -17.19, -36.00
125, 31967, 5.6250, -1.8750, 2.3125, 0.01, 0.03, 0.12, 0.00, 0.00, 0.00, 9.69, -16.50, -36.50
126, 32178, 5.6250, -1.8750, 2.3125, 0.00, 0.05, 0.14, 0.00, -0.01, 0.00, 10.00, -16.88, -35.56
127, 32388, 5.6250, -1.8750, 2.3125, 0.00, 0.00, 0.09, -0.00, 0.01, -0.00, 14.06, -16.50, -36.75
128, 32600, 5.6250, -1.8750, 2.3125, 0.00, 0.02, 0.09, 0.00, 0.00, -0.00, 7.50, -16.50, -37.25
129, 32809, 5.6250, -1.8750, 2.3125, 0.00, 0.03, 0.09, 0.00, 0.01, -0.00, 14.06, -16.88, -36.75
