98, 149834, 57.433407, 12.033799, 1.80, 43.7500, -1.6250, -16.1250, 0.05, -0.09, -0.06, -0.00, 0.02, 0.00, -6.25, 1.06, -46.00
99, 149843, 57.433407, 12.033799, 1.80, 43.7500, -1.6250, -16.1250, -0.05, -0.02, -0.03, 0.01, 0.01, 0.01, -7.06, 1.06, -46.38
100, 149852, 57.433407, 12.033799, 1.80, 43.7500, -1.6250, -16.1250, -0.06, 0.09, 0.08, 0.01, -0.00, 0.02, -7.06, 1.06, -46.38
101, 149876, 57.433407, 12.033799, 1.80, 43.6875, -1.6250, -16.1250, -0.04, 0.09, 0.03, 0.01, -0.01, 0.03, -7.06, 1.06, -46.38
102, 149899, 57.433407, 12.033799, 1.80, 43.6875, -1.6250, -16.1250, -0.01, 0.04, 0.03, 0.00, 0.00, 0.01, -6.25, 0.69, -45.56
103, 149910, 57.433407, 12.033799, 1.80, 43.6875, -1.6250, -16.1250, 0.00, 0.05, 0.01, -0.00, 0.01, 0.01, -6.25, 0.69, -45.56
104, 149921, 57.433407, 12.033799, 1.80, 43.6875, -1.6250, -16.1250, 0.03, 0.01, -0.06, -0.01, 0.01, 0.02, -6.25, 0.69, -45.56
105, 149933, 57.433407, 12.033799, 1.80, 43.6250, -1.5625, -16.1250, 0.03, -0.05, -0.05, 0.01, -0.00, 0.02, -6.25, 0.69, -45.56
106, 149942, 57.433407, 12.033799, 1.80, 43.6250, -1.5625, -16.1250, -0.04, 0.01, 0.02, 0.01, -0.00, 0.03, -9.25, 1.06, -45.56
107, 149951, 57.433407, 12.033799, 1.80, 43.6250, -1.5625, -16.1250, -0.04, 0.01, 0.02, 0.01, -0.00, 0.03, -9.25, 1.06, -45.56
108, 149961, 57.433407, 12.033799, 1.80, 43.6250, -1.5625, -16.1250, 0.00, -0.05, -0.01, 0.00, 0.00, 0.02, -9.25, 1.06, -45.56
109, 149973, 57.433407, 12.033799, 1.80, 43.6250, -1.5625, -16.1250, 0.00, -0.06, -0.10, 0.00, 0.01, 0.02, -9.25, 1.06, -45.56
110, 149983, 57.433407, 12.033799, 1.80, 43.5625, -1.5625, -16.1875, 0.00, -0.04, 0.00, 0.01, -0.01, 0.02, -9.25, 1.06, -45.56
111, 149991, 57.433407, 12.033799, 1.80, 43.5625, -1.5625, -16.1875, 0.00, -0.04, 0.00, 0.01, -0.01, 0.03, -7.06, 1.06, -46.38
112, 150000, 57.433407, 12.033799, 1.80, 43.5625, -1.5625, -16.1875, 0.01, 0.01, -0.02, 0.01, -0.01, 0.03, -7.06, 1.06, -46.38
113, 150013, 57.433407, 12.033799, 1.80, 43.5625, -1.5625, -16.1875, 0.05, 0.11, -0.08, 0.02, -0.01, 0.02, -7.06, 1.06, -46.38
114, 150022, 57.433407, 12.033799, 1.80, 43.5625, -1.5625, -16.1875, 0.09, 0.14, 0.05, 0.02, -0.00, 0.03, -7.06, 1.06, -46.38
115, 150032, 57.433407, 12.033799, 1.80, 43.5625, -1.5625, -16.1875, 0.14, 0.16, 0.00, -0.00, 0.01, 0.03, -7.06, 1.06, -46.38
116, 150041, 57.433407, 12.033799, 1.80, 43.5000, -1.5000, -16.1875, 0.11, 0.09, 0.01, -0.01, 0.01, 0.03, -7.75, 0.69, -46.00
117, 150054, 57.433407, 12.033799, 1.80, 43.5000, -1.5625, -16.1875, 0.14, -0.07, -0.13, -0.01, 0.02, 0.02, -7.75, 0.69, -46.00
118, 150063, 57.433407, 12.033799, 1.80, 43.4375, -1.5625, -16.1875, -0.12, -0.07, -0.09, 0.01, 0.03, 0.04, -7.75, 0.69, -46.00
119, 150072, 57.433407, 12.033799, 1.80, 43.4375, -1.5625, -16.1875, -0.02, -0.20, -0.11, 0.02, 0.04, 0.05, -7.75, 0.69, -46.00
120, 150082, 57.433407, 12.033799, 1.80, 43.4375, -1.5625, -16.1875, 0.07, -0.12, -0.05, -0.00, 0.02, 0.01, -7.75, 0.69, -46.00
121, 150094, 57.433407, 12.033799, 1.80, 43.4375, -1.5625, -16.2500, 0.00, 0.03, 0.00, 0.04, 0.00, 0.02, -8.19, 0.38, -46.38
122, 150103, 57.433407, 12.033799, 1.80, 43.3750, -1.5625, -16.2500, 0.04, 0.07, -0.09, 0.05, -0.00, 0.04, -8.19, 0.38, -46.38
123, 150112, 57.433407, 12.033799, 1.80, 43.3750, -1.5625, -16.2500, -0.01, 0.14, -0.03, 0.01, 0.00, 0.04, -8.19, 0.38, -46.38
124, 150122, 57.433407, 12.033799, 1.80, 43.3750, -1.5625, -16.2500, 0.00, 0.09, 0.00, 0.01, 0.01, 0.04, -8.19, 0.38, -46.38
125, 150134, 57.433407, 12.033799, 1.80, 43.3125, -1.5625, -16.3125, 0.18, 0.05, 0.03, 0.02, 0.01, 0.02, -8.19, 0.38, -46.38
126, 150143, 57.433407, 12.033799, 1.80, 43.3125, -1.5625, -16.3125, 0.05, 0.12, 0.00, 0.02, 0.04, 0.00, -8.19, 1.06, -44.75
127, 150152, 57.433407, 12.033799, 1.80, 43.3125, -1.5625, -16.3125, -0.21, 0.05, 0.05, 0.03, 0.04, -0.02, -8.19, 1.06, -44.75
128, 150162, 57.433407, 12.033799, 1.80, 43.3125, -1.5625, -16.3125, -0.20, 0.04, -0.08, 0.02, 0.03, -0.01, -8.19, 1.06, -44.75
129, 150182, 57.433407, 12.033799, 1.80, 43.3125, -1.6250, -16.3125, -0.12, 0.04, 0.01, 0.02, -0.00, 0.02, -8.19, 1.06, -44.75
130, 150192, 57.433407, 12.033799, 1.80, 43.3125, -1.6250, -16.3750, -0.12, 0.04, 0.11, 0.01, 0.01, 0.01, -6.00, 1.88, -45.56
131, 150202, 57.433407, 12.033799, 1.80, 43.3125, -1.6250, -16.3750, -0.14, 0.04, 0.02, 0.02, 0.01, 0.00, -6.00, 1.88, -45.56
132, 150211, 57.433407, 12.033799, 1.80, 43.3125, -1.6250, -16.3750, -0.16, 0.06, -0.03, 0.03, 0.00, 0.00, -6.00, 1.88, -45.56
133, 150224, 57.433407, 12.033799, 1.80, 43.3125, -1.6250, -16.3750, -0.17, 0.10, 0.00, 0.02, -0.01, 0.00, -6.00, 1.88, -45.56
134, 150233, 57.433407, 12.033799, 1.80, 43.3125, -1.6250, -16.4375, -0.07, 0.16, 0.05, 0.02, -0.02, -0.00, -6.00, 1.88, -45.56
135, 150243, 57.433407, 12.033799, 1.80, 43.3125, -1.6250, -16.4375, -0.02, 0.18, 0.10, 0.02, -0.02, -0.01, -8.88, 1.06, -45.56
136, 150252, 57.433407, 12.033799, 1.80, 43.3125, -1.6250, -16.4375, -0.03, 0.21, 0.03, 0.01, -0.02, -0.01, -8.88, 1.06, -45.56
137, 150265, 57.433407, 12.033799, 1.80, 43.3125, -1.5625, -16.4375, -0.11, 0.21, 0.00, -0.00, -0.01, -0.00, -8.88, 1.06, -45.56
138, 150274, 57.433407, 12.033799, 1.80, 43.3125, -1.6250, -16.4375, -0.15, 0.18, 0.03, -0.01, -0.01, -0.00, -8.88, 1.06, -45.56
139, 150283, 57.433407, 12.033799, 1.80, 43.3125, -1.5625, -16.4375, -0.13, 0.12, 0.01, -0.01, -0.01, -0.01, -8.88, 1.06, -45.56
140, 150292, 57.433407, 12.033799, 1.80, 43.3125, -1.5625, -16.4375, -0.09, 0.07, 0.01, -0.02, -0.01, -0.02, -8.50, 0.25, -45.19
141, 150306, 57.433407, 12.033799, 1.80, 43.3750, -1.5625, -16.4375, -0.05, 0.03, 0.01, -0.01, -0.02, -0.02, -8.50, 0.25, -45.19
142, 150316, 57.433407, 12.033799, 1.80, 43.3750, -1.5625, -16.4375, -0.03, 0.05, -0.08, 0.00, -0.02, -0.01, -8.50, 0.25, -45.19
143, 150327, 57.433407, 12.033799, 1.80, 43.3750, -1.5625, -16.4375, -0.04, 0.06, 0.01, -0.00, -0.03, -0.00, -8.50, 0.25, -45.19
144, 150336, 57.433407, 12.033799, 1.80, 43.3750, -1.5625, -16.4375, -0.03, 0.10, 0.04, -0.01, -0.04, 0.00, -8.50, 0.25, -45.19
145, 150349, 57.433407, 12.033799, 1.80, 43.3750, -1.5625, -16.4375, 0.10, 0.03, 0.04, -0.01, -0.03, -0.01, -7.50, 0.56, -44.75
146, 150359, 57.433407, 12.033799, 1.80, 43.3750, -1.5000, -16.4375, 0.16, -0.03, -0.01, -0.02, -0.02, -0.03, -7.50, 0.56, -44.75
147, 150370, 57.433407, 12.033799, 1.80, 43.3750, -1.5625, -16.4375, 0.13, -0.06, -0.09, -0.01, -0.01, -0.01, -7.50, 0.56, -44.75
148, 150381, 57.433407, 12.033799, 1.80, 43.3750, -1.5000, -16.3750, 0.12, -0.06, -0.06, 0.01, -0.02, -0.00, -7.50, 0.56, -44.75
149, 150393, 57.433407, 12.033799, 1.80, 43.3750, -1.5000, -16.4375, 0.08, 0.19, 0.12, 0.01, -0.03, 0.02, -9.25, 1.00, -46.00
150, 150402, 57.433407, 12.033799, 1.80, 43.3750, -1.5000, -16.4375, 0.09, 0.28, 0.14, 0.00, -0.03, 0.02, -9.25, 1.00, -46.00
151, 150412, 57.433407, 12.033799, 1.80, 43.3750, -1.5000, -16.4375, 0.08, 0.25, 0.04, -0.01, -0.02, -0.00, -9.25, 1.00, -46.00
152, 150421, 57.433407, 12.033799, 1.80, 43.3750, -1.4375, -16.4375, 0.13, 0.16, 0.01, -0.03, 0.00, -0.01, -9.25, 1.00, -46.00
153, 150434, 57.433407, 12.033799, 1.80, 43.3750, -1.4375, -16.3750, 0.06, 0.15, 0.03, -0.03, -0.00, -0.01, -9.25, 1.00, -46.00
154, 150443, 57.433407, 12.033799, 1.80, 43.3750, -1.4375, -16.3750, 0.06, 0.14, 0.03, -0.03, -0.01, 0.01, -5.56, 0.25, -46.00
155, 150452, 57.433407, 12.033799, 1.80, 43.3750, -1.4375, -16.3750, 0.15, 0.01, -0.06, -0.04, -0.01, 0.01, -5.56, 0.25, -46.00
156, 150462, 57.433407, 12.033799, 1.80, 43.3750, -1.4375, -16.3750, 0.11, -0.02, -0.11, -0.04, -0.01, 0.01, -5.56, 0.25, -46.00
157, 150475, 57.433407, 12.033799, 1.80, 43.3750, -1.4375, -16.3125, 0.10, -0.02, -0.10, -0.03, -0.00, 0.01, -5.56, 0.25, -46.00
158, 150484, 57.433407, 12.033799, 1.80, 43.3750, -1.4375, -16.3125, 0.13, -0.03, -0.07, -0.03, -0.01, 0.00, -5.56, 0.25, -46.00
159, 150493, 57.433407, 12.033799, 1.80, 43.3750, -1.4375, -16.3125, 0.13, -0.01, -0.02, -0.02, 0.00, 0.01, -8.50, 0.00, -44.00
160, 150506, 57.433407, 12.033799, 1.80, 43.3750, -1.4375, -16.3125, 0.06, 0.00, -0.03, -0.02, 0.00, 0.02, -8.50, 0.00, -44.00
161, 150517, 57.433407, 12.033799, 1.80, 43.3750, -1.4375, -16.3125, 0.00, 0.01, -0.10, -0.01, 0.00, 0.03, -8.50, 0.00, -44.00
